Number Waiting,LOGIN.Queue,0.3738
Instantaneous Utilization,ResourceAlterar,0.2387
Instantaneous Utilization,ResourceApp,0.4032
Instantaneous Utilization,ResourceBD,0.3810
Instantaneous Utilization,ResourceConsultar,0.3102
Instantaneous Utilization,ResourceLogin,0.4457
Waiting Time,ALTERAR.Queue,0.2053
Waiting Time,APP.Queue,0.3310
Waiting Time,BD.Queue,0.3276
Waiting Time,CONSULTAR.Queue,0.3162
Waiting Time,LOGIN.Queue,0.5059
Number Waiting,ALTERAR.Queue,0.06219871
Number Waiting,APP.Queue,0.2433
Number Waiting,BD.Queue,0.2615
Number Waiting,CONSULTAR.Queue,0.1565
Number Waiting,LOGIN.Queue,0.3719
Instantaneous Utilization,ResourceAlterar,0.2194
Instantaneous Utilization,ResourceApp,0.4085
Instantaneous Utilization,ResourceBD,0.3914
Instantaneous Utilization,ResourceConsultar,0.2972
Instantaneous Utilization,ResourceLogin,0.4550
Waiting Time,ALTERAR.Queue,0.2421
Waiting Time,APP.Queue,0.3318
Waiting Time,BD.Queue,0.3508
Waiting Time,CONSULTAR.Queue,0.2624
Waiting Time,LOGIN.Queue,0.5970
Number Waiting,ALTERAR.Queue,0.08111556
Number Waiting,APP.Queue,0.2552
Number Waiting,BD.Queue,0.2902
Number Waiting,CONSULTAR.Queue,0.1294
Number Waiting,LOGIN.Queue,0.4585
Instantaneous Utilization,ResourceAlterar,0.2451
Instantaneous Utilization,ResourceApp,0.3923
Instantaneous Utilization,ResourceBD,0.4075
Instantaneous Utilization,ResourceConsultar,0.3094
Instantaneous Utilization,ResourceLogin,0.4769
Waiting Time,ALTERAR.Queue,0.2260
Waiting Time,APP.Queue,0.3439
Waiting Time,BD.Queue,0.2272
Waiting Time,CONSULTAR.Queue,0.2868
Waiting Time,LOGIN.Queue,0.4024
Number Waiting,ALTERAR.Queue,0.06326617
Number Waiting,APP.Queue,0.2324
Number Waiting,BD.Queue,0.1670
Number Waiting,CONSULTAR.Queue,0.1311
Number Waiting,LOGIN.Queue,0.2720
Instantaneous Utilization,ResourceAlterar,0.1990
Instantaneous Utilization,ResourceApp,0.3603
Instantaneous Utilization,ResourceBD,0.3490
Instantaneous Utilization,ResourceConsultar,0.2920
Instantaneous Utilization,ResourceLogin,0.4014
Waiting Time,ALTERAR.Queue,0.1783
Waiting Time,APP.Queue,0.4901
Waiting Time,BD.Queue,0.2578
Waiting Time,CONSULTAR.Queue,0.3246
Waiting Time,LOGIN.Queue,0.4674
Number Waiting,ALTERAR.Queue,0.05760350
Number Waiting,APP.Queue,0.3607
Number Waiting,BD.Queue,0.2027
Number Waiting,CONSULTAR.Queue,0.1506
Number Waiting,LOGIN.Queue,0.3430
Instantaneous Utilization,ResourceAlterar,0.2216
Instantaneous Utilization,ResourceApp,0.3985
Instantaneous Utilization,ResourceBD,0.3696
Instantaneous Utilization,ResourceConsultar,0.3042
Instantaneous Utilization,ResourceLogin,0.4174
Waiting Time,ALTERAR.Queue,0.1526
Waiting Time,APP.Queue,0.4246
Waiting Time,BD.Queue,0.4366
Waiting Time,CONSULTAR.Queue,0.4710
Waiting Time,LOGIN.Queue,0.4705
Number Waiting,ALTERAR.Queue,0.05125903
Number Waiting,APP.Queue,0.3355
Number Waiting,BD.Queue,0.3746
Number Waiting,CONSULTAR.Queue,0.2463
Number Waiting,LOGIN.Queue,0.3717
Instantaneous Utilization,ResourceAlterar,0.2231
Instantaneous Utilization,ResourceApp,0.4181
Instantaneous Utilization,ResourceBD,0.4350
Instantaneous Utilization,ResourceConsultar,0.3488
Instantaneous Utilization,ResourceLogin,0.4611
Waiting Time,ALTERAR.Queue,0.2225
Waiting Time,APP.Queue,0.3695
Waiting Time,BD.Queue,0.2503
Waiting Time,CONSULTAR.Queue,0.2071
Waiting Time,LOGIN.Queue,0.3249
Number Waiting,ALTERAR.Queue,0.06985233
Number Waiting,APP.Queue,0.2598
Number Waiting,BD.Queue,0.1963
Number Waiting,CONSULTAR.Queue,0.0973
Number Waiting,LOGIN.Queue,0.2281
Instantaneous Utilization,ResourceAlterar,0.2228
Instantaneous Utilization,ResourceApp,0.3872
Instantaneous Utilization,ResourceBD,0.3568
Instantaneous Utilization,ResourceConsultar,0.3146
Instantaneous Utilization,ResourceLogin,0.3881
Waiting Time,ALTERAR.Queue,0.1782
Waiting Time,APP.Queue,0.3106
Waiting Time,BD.Queue,0.2328
Waiting Time,CONSULTAR.Queue,0.3400
Waiting Time,LOGIN.Queue,0.3173
Number Waiting,ALTERAR.Queue,0.05131136
Number Waiting,APP.Queue,0.2221
Number Waiting,BD.Queue,0.1804
Number Waiting,CONSULTAR.Queue,0.1659
Number Waiting,LOGIN.Queue,0.2265
Instantaneous Utilization,ResourceAlterar,0.1974
Instantaneous Utilization,ResourceApp,0.3827
Instantaneous Utilization,ResourceBD,0.3787
Instantaneous Utilization,ResourceConsultar,0.3539
Instantaneous Utilization,ResourceLogin,0.3875
Waiting Time,ALTERAR.Queue,0.1795
Waiting Time,APP.Queue,0.2681
Waiting Time,BD.Queue,0.2535
Waiting Time,CONSULTAR.Queue,0.1910
Waiting Time,LOGIN.Queue,0.4208
Number Waiting,ALTERAR.Queue,0.05630925
Number Waiting,APP.Queue,0.1908
Number Waiting,BD.Queue,0.1934
Number Waiting,CONSULTAR.Queue,0.08749817
Number Waiting,LOGIN.Queue,0.2979
Instantaneous Utilization,ResourceAlterar,0.2326
Instantaneous Utilization,ResourceApp,0.3525
Instantaneous Utilization,ResourceBD,0.3688
Instantaneous Utilization,ResourceConsultar,0.2968
Instantaneous Utilization,ResourceLogin,0.4068
Waiting Time,ALTERAR.Queue,0.2572
Waiting Time,APP.Queue,0.5138
Waiting Time,BD.Queue,0.3129
Waiting Time,CONSULTAR.Queue,0.2912
Waiting Time,LOGIN.Queue,0.5624
Number Waiting,ALTERAR.Queue,0.0903
Number Waiting,APP.Queue,0.3895
Number Waiting,BD.Queue,0.2594
Number Waiting,CONSULTAR.Queue,0.1401
Number Waiting,LOGIN.Queue,0.4305
Instantaneous Utilization,ResourceAlterar,0.2591
Instantaneous Utilization,ResourceApp,0.4086
Instantaneous Utilization,ResourceBD,0.3899
Instantaneous Utilization,ResourceConsultar,0.3131
Instantaneous Utilization,ResourceLogin,0.4402
Waiting Time,ALTERAR.Queue,0.2536
Waiting Time,APP.Queue,0.4052
Waiting Time,BD.Queue,0.2455
Waiting Time,CONSULTAR.Queue,0.3683
Waiting Time,LOGIN.Queue,0.4782
Number Waiting,ALTERAR.Queue,0.08268591
Number Waiting,APP.Queue,0.3023
Number Waiting,BD.Queue,0.1976
Number Waiting,CONSULTAR.Queue,0.1764
Number Waiting,LOGIN.Queue,0.3567
Instantaneous Utilization,ResourceAlterar,0.2446
Instantaneous Utilization,ResourceApp,0.4120
Instantaneous Utilization,ResourceBD,0.3611
Instantaneous Utilization,ResourceConsultar,0.3183
Instantaneous Utilization,ResourceLogin,0.4381
Waiting Time,ALTERAR.Queue,0.2602
Waiting Time,APP.Queue,0.3151
Waiting Time,BD.Queue,0.3105
Waiting Time,CONSULTAR.Queue,0.3410
Waiting Time,LOGIN.Queue,0.6607
Number Waiting,ALTERAR.Queue,0.08821208
Number Waiting,APP.Queue,0.2303
Number Waiting,BD.Queue,0.2481
Number Waiting,CONSULTAR.Queue,0.1569
Number Waiting,LOGIN.Queue,0.4823
Instantaneous Utilization,ResourceAlterar,0.2595
Instantaneous Utilization,ResourceApp,0.3907
Instantaneous Utilization,ResourceBD,0.3858
Instantaneous Utilization,ResourceConsultar,0.2999
Instantaneous Utilization,ResourceLogin,0.4523
Waiting Time,ALTERAR.Queue,0.2004
Waiting Time,APP.Queue,0.2992
Waiting Time,BD.Queue,0.2946
Waiting Time,CONSULTAR.Queue,0.3301
Waiting Time,LOGIN.Queue,0.5334
Number Waiting,ALTERAR.Queue,0.06631718
Number Waiting,APP.Queue,0.2196
Number Waiting,BD.Queue,0.2404
Number Waiting,CONSULTAR.Queue,0.1601
Number Waiting,LOGIN.Queue,0.3915
Instantaneous Utilization,ResourceAlterar,0.2366
Instantaneous Utilization,ResourceApp,0.3832
Instantaneous Utilization,ResourceBD,0.3841
Instantaneous Utilization,ResourceConsultar,0.3462
Instantaneous Utilization,ResourceLogin,0.4347
Waiting Time,ALTERAR.Queue,0.1775
Waiting Time,APP.Queue,0.2654
Waiting Time,BD.Queue,0.3425
Waiting Time,CONSULTAR.Queue,0.3182
Waiting Time,LOGIN.Queue,0.3897
Number Waiting,ALTERAR.Queue,0.05556947
Number Waiting,APP.Queue,0.1953
Number Waiting,BD.Queue,0.2815
Number Waiting,CONSULTAR.Queue,0.1610
Number Waiting,LOGIN.Queue,0.2868
Instantaneous Utilization,ResourceAlterar,0.2193
Instantaneous Utilization,ResourceApp,0.3741
Instantaneous Utilization,ResourceBD,0.3962
Instantaneous Utilization,ResourceConsultar,0.3382
Instantaneous Utilization,ResourceLogin,0.4207
Waiting Time,ALTERAR.Queue,0.2253
Waiting Time,APP.Queue,0.5510
Waiting Time,BD.Queue,0.3600
Waiting Time,CONSULTAR.Queue,0.3006
Waiting Time,LOGIN.Queue,0.4069
Number Waiting,ALTERAR.Queue,0.07390465
Number Waiting,APP.Queue,0.4160
Number Waiting,BD.Queue,0.2916
Number Waiting,CONSULTAR.Queue,0.1458
Number Waiting,LOGIN.Queue,0.3072
Instantaneous Utilization,ResourceAlterar,0.2375
Instantaneous Utilization,ResourceApp,0.4145
Instantaneous Utilization,ResourceBD,0.3878
Instantaneous Utilization,ResourceConsultar,0.3297
Instantaneous Utilization,ResourceLogin,0.4469
Waiting Time,ALTERAR.Queue,0.2268
Waiting Time,APP.Queue,0.3343
Waiting Time,BD.Queue,0.3019
Waiting Time,CONSULTAR.Queue,0.3352
Waiting Time,LOGIN.Queue,0.4644
Number Waiting,ALTERAR.Queue,0.07438685
Number Waiting,APP.Queue,0.2517
Number Waiting,BD.Queue,0.2451
Number Waiting,CONSULTAR.Queue,0.1622
Number Waiting,LOGIN.Queue,0.3497
Instantaneous Utilization,ResourceAlterar,0.2326
Instantaneous Utilization,ResourceApp,0.3888
Instantaneous Utilization,ResourceBD,0.3714
Instantaneous Utilization,ResourceConsultar,0.3101
Instantaneous Utilization,ResourceLogin,0.4421
Waiting Time,ALTERAR.Queue,0.1430
Waiting Time,APP.Queue,0.2709
Waiting Time,BD.Queue,0.2929
Waiting Time,CONSULTAR.Queue,0.3101
Waiting Time,LOGIN.Queue,0.4169
Number Waiting,ALTERAR.Queue,0.04663054
Number Waiting,APP.Queue,0.2094
Number Waiting,BD.Queue,0.2425
Number Waiting,CONSULTAR.Queue,0.1556
Number Waiting,LOGIN.Queue,0.3156
Instantaneous Utilization,ResourceAlterar,0.2187
Instantaneous Utilization,ResourceApp,0.4032
Instantaneous Utilization,ResourceBD,0.3979
Instantaneous Utilization,ResourceConsultar,0.3268
Instantaneous Utilization,ResourceLogin,0.4420
