Instantaneous Utilization,0.2302
Waiting Time,0.2455
Number Waiting,0.07636363
Instantaneous Utilization,0.2129
Waiting Time,0.3026
Number Waiting,0.0987
Instantaneous Utilization,0.2471
Waiting Time,0.1825
Number Waiting,0.06295137
Instantaneous Utilization,0.2120
Waiting Time,0.1747
Number Waiting,0.05764271
Instantaneous Utilization,0.2336
Waiting Time,0.2567
Number Waiting,0.08418246
Instantaneous Utilization,0.2542
Waiting Time,0.1677
Number Waiting,0.05181821
Instantaneous Utilization,0.2155
Waiting Time,0.1776
Number Waiting,0.05897032
Instantaneous Utilization,0.2295
Waiting Time,0.1791
Number Waiting,0.05534421
Instantaneous Utilization,0.2258
Waiting Time,0.1185
Number Waiting,0.03626697
Instantaneous Utilization,0.2032
Waiting Time,0.1128
Number Waiting,0.03215851
Instantaneous Utilization,0.1885
Waiting Time,0.2182
Number Waiting,0.07529477
Instantaneous Utilization,0.2387
Waiting Time,0.2053
Number Waiting,0.06219871
Instantaneous Utilization,0.2194
Waiting Time,0.2421
Number Waiting,0.08111556
Instantaneous Utilization,0.2451
Waiting Time,0.2260
Number Waiting,0.06326617
Instantaneous Utilization,0.1990
Waiting Time,0.1783
Number Waiting,0.05760350
Instantaneous Utilization,0.2216
Waiting Time,0.1526
Number Waiting,0.05125903
Instantaneous Utilization,0.2231
Waiting Time,0.2225
Number Waiting,0.06985233
Instantaneous Utilization,0.2228
Waiting Time,0.1782
Number Waiting,0.05131136
Instantaneous Utilization,0.1974
Waiting Time,0.1795
Number Waiting,0.05630925
Instantaneous Utilization,0.2326
Waiting Time,0.2572
Number Waiting,0.0903
Instantaneous Utilization,0.2591
Waiting Time,0.2536
Number Waiting,0.08268591
Instantaneous Utilization,0.2446
Waiting Time,0.2602
Number Waiting,0.08821208
Instantaneous Utilization,0.2595
Waiting Time,0.2004
Number Waiting,0.06631718
Instantaneous Utilization,0.2366
Waiting Time,0.1775
Number Waiting,0.05556947
Instantaneous Utilization,0.2193
Waiting Time,0.2253
Number Waiting,0.07390465
Instantaneous Utilization,0.2375
Waiting Time,0.2268
Number Waiting,0.07438685
Instantaneous Utilization,0.2326
Waiting Time,0.1430
Number Waiting,0.04663054
Instantaneous Utilization,0.2187
